ip,location,time,path,referer,log
111.201.55.35,中国 - 北京市 - 大兴区,27/Mar/2023:22:12:35,/posts/a-packaging-method-with-its-own-deps/,https://cn.bing.com/,"111.201.55.35 - - [27/Mar/2023:22:12:35 +0800] ""GET /posts/a-packaging-method-with-its-own-deps/ HTTP/1.1"" 200 11389 ""https://cn.bing.com/"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/111.0""
"
66.249.68.19,美国 - 俄勒冈 - 达尔斯,28/Mar/2023:01:47:38,/posts/python-tutorial-2-install-and-usage/,-,"66.249.68.19 - - [28/Mar/2023:01:47:38 +0800] ""GET /posts/python-tutorial-2-install-and-usage/ HTTP/1.1"" 404 134 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)""
"
183.200.87.43,中国 - 山西省 - 长治市,28/Mar/2023:02:29:43,/posts/a-packaging-method-with-its-own-deps/,https://www.google.com.hk/,"183.200.87.43 - - [28/Mar/2023:02:29:43 +0800] ""GET /posts/a-packaging-method-with-its-own-deps/ HTTP/1.1"" 200 11389 ""https://www.google.com.hk/"" ""Mozilla/5.0 (Linux; Android 12; SM-G9750) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36""
"
114.119.129.2,新加坡 -  - ,28/Mar/2023:03:56:29,/posts/date-examples/,https://blog.zhaowcheng.com/categories/linux-%E5%91%BD%E4%BB%A4/,"114.119.129.2 - - [28/Mar/2023:03:56:29 +0800] ""GET /posts/date-examples/ HTTP/1.1"" 200 7228 ""https://blog.zhaowcheng.com/categories/linux-%E5%91%BD%E4%BB%A4/"" ""Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)""
"
40.77.167.117,美国 - 弗吉尼亚 - 博伊顿,28/Mar/2023:07:33:09,/posts/a-packaging-method-with-its-own-deps/,-,"40.77.167.117 - - [28/Mar/2023:07:33:09 +0800] ""GET /posts/a-packaging-method-with-its-own-deps/ HTTP/1.1"" 200 11389 ""-"" ""Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36""
"
66.249.68.15,美国 - 俄勒冈 - 达尔斯,28/Mar/2023:09:43:43,/posts/python-tutorial-2-install-and-usage/,-,"66.249.68.15 - - [28/Mar/2023:09:43:43 +0800] ""GET /posts/python-tutorial-2-install-and-usage/ HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.5563.110 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)""
"
183.129.139.250,中国 - 浙江省 - 杭州市,28/Mar/2023:09:46:33,/posts/a-packaging-method-with-its-own-deps/,https://www.google.com/,"183.129.139.250 - - [28/Mar/2023:09:46:33 +0800] ""GET /posts/a-packaging-method-with-its-own-deps/ HTTP/1.1"" 200 11389 ""https://www.google.com/"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36""
"
66.249.68.53,美国 - 俄勒冈 - 达尔斯,28/Mar/2023:10:17:14,/posts/classification-of-chinese-os-and-cpu/,-,"66.249.68.53 - - [28/Mar/2023:10:17:14 +0800] ""GET /posts/classification-of-chinese-os-and-cpu/ HTTP/1.1"" 200 8242 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)""
"
40.77.167.157,美国 - 弗吉尼亚 - 博伊顿,28/Mar/2023:11:38:01,/posts/python-tutorial-3-variable-type/,-,"40.77.167.157 - - [28/Mar/2023:11:38:01 +0800] ""GET /posts/python-tutorial-3-variable-type/ HTTP/1.1"" 200 10592 ""-"" ""Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36""
"
66.249.68.51,美国 - 俄勒冈 - 达尔斯,28/Mar/2023:11:47:13,/posts/python-tutorial-11-classes/,-,"66.249.68.51 - - [28/Mar/2023:11:47:13 +0800] ""GET /posts/python-tutorial-11-classes/ HTTP/1.1"" 200 15424 ""-"" ""Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.5563.110 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)""
"
66.249.68.49,美国 - 俄勒冈 - 达尔斯,28/Mar/2023:12:32:13,/posts/python-tutorial-11-classes/,-,"66.249.68.49 - - [28/Mar/2023:12:32:13 +0800] ""GET /posts/python-tutorial-11-classes/ HTTP/1.1"" 200 15424 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)""
"
66.249.68.88,美国 - 俄勒冈 - 达尔斯,28/Mar/2023:12:44:15,/stylesheets/resumecards.css,https://resume.zhaowcheng.com/,"66.249.68.88 - - [28/Mar/2023:12:44:15 +0800] ""GET /stylesheets/resumecards.css HTTP/1.1"" 200 105876 ""https://resume.zhaowcheng.com/"" ""Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/111.0.5563.64 Safari/537.36""
"
66.249.68.53,美国 - 俄勒冈 - 达尔斯,28/Mar/2023:13:17:13,/posts/python-tutorial-11-classes/,-,"66.249.68.53 - - [28/Mar/2023:13:17:13 +0800] ""GET /posts/python-tutorial-11-classes/ HTTP/1.1"" 200 15424 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)""
"
114.119.152.46,新加坡 -  - ,28/Mar/2023:14:09:33,/posts/python-tutorial-1-introduction/,https://blog.zhaowcheng.com/categories,"114.119.152.46 - - [28/Mar/2023:14:09:33 +0800] ""GET /posts/python-tutorial-1-introduction/ HTTP/1.1"" 200 10309 ""https://blog.zhaowcheng.com/categories"" ""Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)""
"
171.212.121.163,中国 - 四川省 - 成都市,28/Mar/2023:16:09:48,/posts/sed-examples/,https://www.google.com.hk/,"171.212.121.163 - - [28/Mar/2023:16:09:48 +0800] ""GET /posts/sed-examples/ HTTP/1.1"" 200 7374 ""https://www.google.com.hk/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36""
"
74.211.106.27,美国 - 加利福尼亚 - 洛杉矶,28/Mar/2023:18:00:26,/posts/a-packaging-method-with-its-own-deps/,https://www.google.com/,"74.211.106.27 - - [28/Mar/2023:18:00:26 +0800] ""GET /posts/a-packaging-method-with-its-own-deps/ HTTP/1.1"" 200 11389 ""https://www.google.com/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.54""
"
114.119.139.166,新加坡 -  - ,28/Mar/2023:18:32:10,/posts/sed-examples/,https://blog.zhaowcheng.com/tags/sed/,"114.119.139.166 - - [28/Mar/2023:18:32:10 +0800] ""GET /posts/sed-examples/ HTTP/1.1"" 200 7374 ""https://blog.zhaowcheng.com/tags/sed/"" ""Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)""
"
114.119.151.146,新加坡 -  - ,28/Mar/2023:18:58:06,/posts/introduction-to-fpm/,https://blog.zhaowcheng.com/categories/linux-%E6%89%93%E5%8C%85/,"114.119.151.146 - - [28/Mar/2023:18:58:06 +0800] ""GET /posts/introduction-to-fpm/ HTTP/1.1"" 200 7946 ""https://blog.zhaowcheng.com/categories/linux-%E6%89%93%E5%8C%85/"" ""Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)""
"
103.107.216.233,中国 - 北京市 - 北京市,28/Mar/2023:19:53:01,/posts/a-packaging-method-with-its-own-deps/,https://www.google.com.hk/,"103.107.216.233 - - [28/Mar/2023:19:53:01 +0800] ""GET /posts/a-packaging-method-with-its-own-deps/ HTTP/1.1"" 200 11389 ""https://www.google.com.hk/"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36""
"
40.77.167.117,美国 - 弗吉尼亚 - 博伊顿,29/Mar/2023:09:25:33,/posts/a-packaging-method-with-its-own-deps/,-,"40.77.167.117 - - [29/Mar/2023:09:25:33 +0800] ""GET /posts/a-packaging-method-with-its-own-deps/ HTTP/1.1"" 200 11389 ""-"" ""Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36""
"
124.71.94.9,中国 - 广东省 - 广州市,29/Mar/2023:10:38:26,/posts/a-packaging-method-with-its-own-deps/,http://114.114.114.114:9421/,"124.71.94.9 - - [29/Mar/2023:10:38:26 +0800] ""GET /posts/a-packaging-method-with-its-own-deps/ HTTP/1.1"" 200 11389 ""http://114.114.114.114:9421/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36""
"
124.71.93.60,中国 - 广东省 - 广州市,29/Mar/2023:10:41:23,/posts/a-packaging-method-with-its-own-deps/,http://114.114.114.114:9421/,"124.71.93.60 - - [29/Mar/2023:10:41:23 +0800] ""GET /posts/a-packaging-method-with-its-own-deps/ HTTP/1.1"" 200 11389 ""http://114.114.114.114:9421/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36""
"
66.249.68.53,美国 - 俄勒冈 - 达尔斯,29/Mar/2023:11:59:55,/posts/a-packaging-method-with-its-own-deps/,-,"66.249.68.53 - - [29/Mar/2023:11:59:55 +0800] ""GET /posts/a-packaging-method-with-its-own-deps/ HTTP/1.1"" 200 11389 ""-"" ""Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.5563.110 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)""
"
66.249.68.49,美国 - 俄勒冈 - 达尔斯,29/Mar/2023:13:29:54,/posts/a-packaging-method-with-its-own-deps/,-,"66.249.68.49 - - [29/Mar/2023:13:29:54 +0800] ""GET /posts/a-packaging-method-with-its-own-deps/ HTTP/1.1"" 200 11389 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)""
"
35.92.92.182,美国 - 俄勒冈 - 波特兰,29/Mar/2023:19:58:13,/posts/python-tutorial-9-input-and-output/,-,"35.92.92.182 - - [29/Mar/2023:19:58:13 +0800] ""GET /posts/python-tutorial-9-input-and-output/ HTTP/1.1"" 200 41419 ""-"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/105.0.5195.129 Mobile/15E148 Safari/604.1""
"
66.249.68.53,美国 - 俄勒冈 - 达尔斯,29/Mar/2023:20:00:56,/posts/classification-of-chinese-os-and-cpu/,-,"66.249.68.53 - - [29/Mar/2023:20:00:56 +0800] ""GET /posts/classification-of-chinese-os-and-cpu/ HTTP/1.1"" 200 8242 ""-"" ""Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.5563.110 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)""
"
35.161.173.147,美国 - 俄勒冈 - 波特兰,29/Mar/2023:20:07:37,/posts/python-tutorial-9-input-and-output/,-,"35.161.173.147 - - [29/Mar/2023:20:07:37 +0800] ""GET /posts/python-tutorial-9-input-and-output/ HTTP/1.1"" 200 41419 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36""
"
66.249.68.49,美国 - 俄勒冈 - 达尔斯,29/Mar/2023:20:45:55,/posts/classification-of-chinese-os-and-cpu/,-,"66.249.68.49 - - [29/Mar/2023:20:45:55 +0800] ""GET /posts/classification-of-chinese-os-and-cpu/ HTTP/1.1"" 200 8242 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)""
"
66.249.68.49,美国 - 俄勒冈 - 达尔斯,29/Mar/2023:21:30:55,/posts/classification-of-chinese-os-and-cpu/,-,"66.249.68.49 - - [29/Mar/2023:21:30:55 +0800] ""GET /posts/classification-of-chinese-os-and-cpu/ HTTP/1.1"" 200 8242 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)""
"
39.144.153.45,中国 - 江苏省 - 苏州市,30/Mar/2023:08:40:04,/posts/a-packaging-method-with-its-own-deps/,https://www.google.com.hk/,"39.144.153.45 - - [30/Mar/2023:08:40:04 +0800] ""GET /posts/a-packaging-method-with-its-own-deps/ HTTP/1.1"" 200 11389 ""https://www.google.com.hk/"" ""Mozilla/5.0 (Linux; Android 13; 2210132C) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Mobile Safari/537.36""
"
114.119.154.14,新加坡 -  - ,30/Mar/2023:15:52:57,/posts/python-tutorial-4-string/,https://blog.zhaowcheng.com/page2/,"114.119.154.14 - - [30/Mar/2023:15:52:57 +0800] ""GET /posts/python-tutorial-4-string/ HTTP/1.1"" 200 16036 ""https://blog.zhaowcheng.com/page2/"" ""Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)""
"
207.46.13.222,美国 - 华盛顿 - 昆西,30/Mar/2023:18:49:36,/posts/python-tutorial-7-flow-control/,-,"207.46.13.222 - - [30/Mar/2023:18:49:36 +0800] ""GET /posts/python-tutorial-7-flow-control/ HTTP/1.1"" 200 13255 ""-"" ""Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36""
"
66.249.68.51,美国 - 俄勒冈 - 达尔斯,31/Mar/2023:00:34:09,/posts/sed-examples/,-,"66.249.68.51 - - [31/Mar/2023:00:34:09 +0800] ""GET /posts/sed-examples/ HTTP/1.1"" 200 7374 ""-"" ""Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.5563.146 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)""
"
120.238.248.219,中国 - 广东省 - 广州市,31/Mar/2023:09:29:43,/posts/a-packaging-method-with-its-own-deps/,https://www.google.com/,"120.238.248.219 - - [31/Mar/2023:09:29:43 +0800] ""GET /posts/a-packaging-method-with-its-own-deps/ HTTP/1.1"" 200 11389 ""https://www.google.com/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36""
"
124.133.18.218,中国 - 山东省 - 济南市,31/Mar/2023:14:31:05,/posts/date-examples/,https://blog.zhaowcheng.com/,"124.133.18.218 - - [31/Mar/2023:14:31:05 +0800] ""GET /posts/date-examples/ HTTP/1.1"" 200 7228 ""https://blog.zhaowcheng.com/"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36""
"
52.167.144.142,美国 - 弗吉尼亚 - 博伊顿,31/Mar/2023:14:36:45,/posts/classification-of-chinese-os-and-cpu/,-,"52.167.144.142 - - [31/Mar/2023:14:36:45 +0800] ""GET /posts/classification-of-chinese-os-and-cpu/ HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36""
"
117.144.58.174,中国 - 上海市 - 上海市,31/Mar/2023:17:16:20,/posts/a-packaging-method-with-its-own-deps/,https://www.google.com.hk/,"117.144.58.174 - - [31/Mar/2023:17:16:20 +0800] ""GET /posts/a-packaging-method-with-its-own-deps/ HTTP/1.1"" 200 11389 ""https://www.google.com.hk/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.54""
"
121.23.133.199,中国 - 河北省 - 廊坊市,31/Mar/2023:17:30:34,/posts/a-packaging-method-with-its-own-deps/,https://www.google.com.hk/,"121.23.133.199 - - [31/Mar/2023:17:30:34 +0800] ""GET /posts/a-packaging-method-with-its-own-deps/ HTTP/1.1"" 200 11389 ""https://www.google.com.hk/"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36""
"
80.60.69.231,荷兰 -  - ,31/Mar/2023:22:29:13,/posts/a-packaging-method-with-its-own-deps/,https://www.google.com/,"80.60.69.231 - - [31/Mar/2023:22:29:13 +0800] ""GET /posts/a-packaging-method-with-its-own-deps/ HTTP/1.1"" 200 11389 ""https://www.google.com/"" ""Mozilla/5.0 (Linux; Android 12; M2007J17C) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36""
"
114.119.157.128,新加坡 -  - ,01/Apr/2023:07:20:23,/posts/python-tutorial-11-classes/,https://blog.zhaowcheng.com/,"114.119.157.128 - - [01/Apr/2023:07:20:23 +0800] ""GET /posts/python-tutorial-11-classes/ HTTP/1.1"" 200 15424 ""https://blog.zhaowcheng.com/"" ""Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)""
"
37.139.53.17,俄罗斯 - 圣彼得堡 - ,01/Apr/2023:10:16:51,/posts/classification-of-chinese-os-and-cpu/,https://blog.zhaowcheng.com/posts/classification-of-chinese-os-and-cpu/,"37.139.53.17 - - [01/Apr/2023:10:16:51 +0800] ""GET /posts/classification-of-chinese-os-and-cpu/ HTTP/1.0"" 200 23788 ""https://blog.zhaowcheng.com/posts/classification-of-chinese-os-and-cpu/"" ""Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36""
"
37.139.53.17,俄罗斯 - 圣彼得堡 - ,01/Apr/2023:12:08:02,/posts/sed-examples/,https://blog.zhaowcheng.com/posts/sed-examples/,"37.139.53.17 - - [01/Apr/2023:12:08:02 +0800] ""GET /posts/sed-examples/ HTTP/1.0"" 200 26620 ""https://blog.zhaowcheng.com/posts/sed-examples/"" ""Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46""
"
52.167.144.79,美国 - 弗吉尼亚 - 博伊顿,01/Apr/2023:18:19:07,/posts/python-tutorial-10-exceptions/,-,"52.167.144.79 - - [01/Apr/2023:18:19:07 +0800] ""GET /posts/python-tutorial-10-exceptions/ HTTP/1.1"" 200 11540 ""-"" ""Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36""
"
66.249.68.51,美国 - 俄勒冈 - 达尔斯,02/Apr/2023:02:06:27,/posts/a-packaging-method-with-its-own-deps/,-,"66.249.68.51 - - [02/Apr/2023:02:06:27 +0800] ""GET /posts/a-packaging-method-with-its-own-deps/ HTTP/1.1"" 200 11389 ""-"" ""Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.5563.146 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)""
"
66.249.68.51,美国 - 俄勒冈 - 达尔斯,02/Apr/2023:03:36:26,/posts/a-packaging-method-with-its-own-deps/,-,"66.249.68.51 - - [02/Apr/2023:03:36:26 +0800] ""GET /posts/a-packaging-method-with-its-own-deps/ HTTP/1.1"" 200 11389 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)""
"
114.119.128.219,新加坡 -  - ,02/Apr/2023:03:55:26,/resume.pdf,https://resume.zhaowcheng.com/,"114.119.128.219 - - [02/Apr/2023:03:55:26 +0800] ""GET /resume.pdf HTTP/1.1"" 200 426348 ""https://resume.zhaowcheng.com/"" ""Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)""
"
40.77.167.157,美国 - 弗吉尼亚 - 博伊顿,02/Apr/2023:07:06:46,/posts/python-tutorial-1-introduction/,-,"40.77.167.157 - - [02/Apr/2023:07:06:46 +0800] ""GET /posts/python-tutorial-1-introduction/ HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36""
"
37.139.53.17,俄罗斯 - 圣彼得堡 - ,02/Apr/2023:07:50:11,/posts/introduction-to-fpm/,https://blog.zhaowcheng.com/posts/introduction-to-fpm/,"37.139.53.17 - - [02/Apr/2023:07:50:11 +0800] ""GET /posts/introduction-to-fpm/ HTTP/1.0"" 200 23835 ""https://blog.zhaowcheng.com/posts/introduction-to-fpm/"" ""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4400.8 Safari/537.36""
"
40.77.167.197,美国 - 弗吉尼亚 - 博伊顿,02/Apr/2023:09:18:39,/posts/the-searching-order-of-elf-file-deps/,-,"40.77.167.197 - - [02/Apr/2023:09:18:39 +0800] ""GET /posts/the-searching-order-of-elf-file-deps/ HTTP/1.1"" 200 8741 ""-"" ""Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36""
"
157.55.39.218,美国 - 华盛顿 - 昆西,02/Apr/2023:20:56:07,/posts/sed-examples/,-,"157.55.39.218 - - [02/Apr/2023:20:56:07 +0800] ""GET /posts/sed-examples/ HTTP/1.1"" 200 7374 ""-"" ""Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36""
"
118.242.36.130,中国 - 上海市 - 上海市,03/Apr/2023:11:18:27,/posts/sed-examples/,https://www.google.com/,"118.242.36.130 - - [03/Apr/2023:11:18:27 +0800] ""GET /posts/sed-examples/ HTTP/1.1"" 200 7374 ""https://www.google.com/"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36""
"
52.167.144.142,美国 - 弗吉尼亚 - 博伊顿,03/Apr/2023:11:24:39,/posts/python-tutorial-5-list-and-tuple/,-,"52.167.144.142 - - [03/Apr/2023:11:24:39 +0800] ""GET /posts/python-tutorial-5-list-and-tuple/ HTTP/1.1"" 200 16445 ""-"" ""Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36""
"
114.119.151.83,新加坡 -  - ,03/Apr/2023:19:55:49,/posts/python-tutorial-10-exceptions/,https://blog.zhaowcheng.com/categories/python-%E5%85%A5%E9%97%A8/,"114.119.151.83 - - [03/Apr/2023:19:55:49 +0800] ""GET /posts/python-tutorial-10-exceptions/ HTTP/1.1"" 200 11540 ""https://blog.zhaowcheng.com/categories/python-%E5%85%A5%E9%97%A8/"" ""Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)""
"
114.119.152.195,新加坡 -  - ,03/Apr/2023:21:35:22,/posts/introduction-to-fpm/,https://blog.zhaowcheng.com/archives/,"114.119.152.195 - - [03/Apr/2023:21:35:22 +0800] ""GET /posts/introduction-to-fpm/ HTTP/1.1"" 200 7946 ""https://blog.zhaowcheng.com/archives/"" ""Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)""
"
207.46.13.222,美国 - 华盛顿 - 昆西,03/Apr/2023:22:14:50,/posts/a-packaging-method-with-its-own-deps/,-,"207.46.13.222 - - [03/Apr/2023:22:14:50 +0800] ""GET /posts/a-packaging-method-with-its-own-deps/ HTTP/1.1"" 304 0 ""-"" ""Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36""
"
111.37.4.185,中国 - 山东省 - 济宁市,03/Apr/2023:22:47:03,/posts/introduction-to-fpm/,https://www.google.com/,"111.37.4.185 - - [03/Apr/2023:22:47:03 +0800] ""GET /posts/introduction-to-fpm/ HTTP/1.1"" 200 7946 ""https://www.google.com/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36""
"
114.119.136.221,新加坡 -  - ,04/Apr/2023:04:45:51,/posts/python-tutorial-1-introduction/,https://blog.zhaowcheng.com/categories/linux-%E6%89%93%E5%8C%85/,"114.119.136.221 - - [04/Apr/2023:04:45:51 +0800] ""GET /posts/python-tutorial-1-introduction/ HTTP/1.1"" 200 10309 ""https://blog.zhaowcheng.com/categories/linux-%E6%89%93%E5%8C%85/"" ""Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)""
"
37.139.53.17,俄罗斯 - 圣彼得堡 - ,04/Apr/2023:10:38:20,/posts/a-packaging-method-with-its-own-deps/,https://blog.zhaowcheng.com/posts/a-packaging-method-with-its-own-deps/,"37.139.53.17 - - [04/Apr/2023:10:38:20 +0800] ""GET /posts/a-packaging-method-with-its-own-deps/ HTTP/1.0"" 200 41428 ""https://blog.zhaowcheng.com/posts/a-packaging-method-with-its-own-deps/"" ""Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36""
"
